,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,ro_Income,ro_Kidhome,ro_Teenhome,ro_Recency,ro_MntWines,ro_MntFruits,ro_MntMeatProducts,ro_MntFishProducts,ro_MntSweetProducts,ro_MntGoldProds,ro_NumDealsPurchases,ro_NumWebPurchases,ro_NumCatalogPurchases,ro_NumStorePurchases,ro_NumWebVisitsMonth,ro_AcceptedCmp3,ro_AcceptedCmp4,ro_AcceptedCmp5,ro_AcceptedCmp1,ro_AcceptedCmp2,ro_Complain,ro_Z_CostContact,ro_Z_Revenue,ro_Response,ro_Age,ro_Customer_Days,ro_marital_Divorced,ro_marital_Married,ro_marital_Single,ro_marital_Together,ro_marital_Widow,ro_education_2n Cycle,ro_education_Basic,ro_education_Graduation,ro_education_Master,ro_education_PhD,ro_MntTotal,ro_MntRegularProds,ro_AcceptedCmpOverall
41,7500.0,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,3,11,0,45,2429,0,1,0,0,0,0,0,0,1,0,19,7,0,-1.323469850385371,1.0,0.0,-0.6,-0.36231884057971014,-0.22580645161290322,-0.26851851851851855,-0.19148936170212766,-0.18181818181818182,-0.2765957446808511,0.5,-0.5,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,-0.24641833810888253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.3568281938325991,-0.333729216152019,0.0
42,79941.0,0,0,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,3,11,0,44,2160,0,0,1,0,0,0,0,1,0,0,810,636,0,0.8660722381743993,0.0,0.0,0.46,-0.11387163561076605,5.032258064516129,0.9166666666666666,4.574468085106383,0.6666666666666666,3.1702127659574466,-0.5,-0.5,0.5,0.8,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0171919770773639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51431718061674,0.41330166270783847,0.0
43,7500.0,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,3,11,1,24,2756,0,1,0,0,0,1,0,0,0,0,72,22,0,-1.323469850385371,0.0,0.0,-0.5,-0.36231884057971014,0.3225806451612903,-0.25,0.06382978723404255,0.42424242424242425,0.5319148936170213,0.5,-0.25,-0.25,-0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4444444444444444,0.6905444126074498,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.29845814977973567,-0.3159144893111639,0.0
44,41728.0,1,0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,3,11,0,52,2560,0,0,0,1,0,0,0,1,0,0,42,29,0,-0.28892247241952546,1.0,0.0,0.86,-0.3416149068322981,-0.06451612903225806,-0.24537037037037038,-0.19148936170212766,-0.09090909090909091,-0.2553191489361702,-0.5,-0.5,-0.5,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.12893982808022922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3314977973568282,-0.30760095011876487,0.0
45,72550.0,1,1,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,3,11,0,66,2757,0,1,0,0,0,0,0,0,0,1,1281,1243,0,0.6426779507329605,1.0,1.0,-0.2,1.3416149068322982,1.3548387096774193,1.1527777777777777,0.8085106382978723,0.9090909090909091,0.2765957446808511,3.5,0.25,0.0,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.6934097421203438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0330396475770924,1.1342042755344417,0.0
46,65486.0,0,1,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,3,11,0,63,2207,0,0,0,0,1,0,0,1,0,0,493,479,0,0.4291672963578661,0.0,1.0,-0.4,0.13871635610766045,0.3548387096774194,0.2638888888888889,0.5319148936170213,1.7878787878787878,-0.23404255319148937,-0.5,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,-0.8825214899713467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16519823788546256,0.22684085510688837,0.0
47,79143.0,0,0,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,3,11,0,56,2846,0,1,0,0,0,0,0,0,1,0,1661,1629,0,0.8419525464712105,0.0,0.0,-0.94,0.9772256728778468,0.9354838709677419,3.2962962962962963,0.3191489361702128,4.818181818181818,0.14893617021276595,-0.5,0.5,1.75,1.6,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.9484240687679083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.4515418502202644,1.5926365795724466,0.0
48,35790.0,1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2702,0,0,1,0,0,0,0,1,0,0,69,66,0,-0.468399576847514,1.0,0.0,0.1,-0.34368530020703936,-0.06451612903225806,-0.2222222222222222,0.3829787234042553,-0.21212121212121213,-0.46808510638297873,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3888888888888889,0.5358166189111748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30176211453744495,-0.26365795724465557,0.0
49,82582.0,0,0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,3,11,1,43,2181,1,0,0,0,0,0,0,1,0,0,1376,1135,2,0.9458969321444763,0.0,0.0,0.1,0.6873706004140787,3.6129032258064515,2.2314814814814814,3.0638297872340425,0.9696969696969697,4.595744680851064,-0.5,0.0,1.75,0.4,-1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3888888888888889,-0.9570200573065902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1376651982378854,1.005938242280285,2.0
50,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,42,2541,0,1,0,0,0,0,0,1,0,0,497,388,0,0.4559770288650446,1.0,1.0,0.16,0.3105590062111801,0.03225806451612903,0.25925925925925924,0.0,0.48484848484848486,1.7872340425531914,2.5,0.0,0.0,1.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4444444444444444,0.07449856733524356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696035242290749,0.1187648456057007,0.0
51,82384.0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,3,11,1,65,2746,0,0,0,1,0,0,0,0,1,0,1767,1577,1,0.9399123469850386,0.0,0.0,0.12,1.6687370600414078,1.3870967741935485,1.6851851851851851,3.574468085106383,3.393939393939394,3.5106382978723403,-0.5,-0.25,2.0,1.6,-1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.66189111747851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.5682819383259912,1.5308788598574823,1.0
52,70287.0,0,0,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,3,11,1,54,2612,1,0,0,0,0,0,0,1,0,0,1053,1013,0,0.5742783738854466,0.0,0.0,-0.38,0.2422360248447205,0.8709677419354839,1.9166666666666667,2.3191489361702127,3.393939393939394,0.3191489361702128,-0.5,0.25,0.75,1.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.27793696275071633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819383259911894,0.8610451306413301,0.0
53,27938.0,1,0,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,3,11,0,32,2221,0,0,1,0,0,0,0,1,0,0,24,19,0,-0.705727671150068,1.0,0.0,-0.36,-0.3416149068322981,-0.25806451612903225,-0.2777777777777778,-0.2127659574468085,-0.21212121212121213,-0.425531914893617,-0.5,-0.75,-0.5,-0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8424068767908309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3513215859030837,-0.3194774346793349,0.0
54,55954.0,0,1,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,3,11,0,52,2277,0,1,0,0,0,0,0,0,0,1,475,432,0,0.14106090373280944,0.0,1.0,0.28,0.556935817805383,-0.25806451612903225,-0.18518518518518517,-0.2553191489361702,-0.24242424242424243,0.3829787234042553,0.5,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.6819484240687679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.14537444933920704,0.171021377672209,0.0
55,75777.0,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1,38,2519,0,0,1,0,0,0,0,0,1,0,1358,1278,2,0.7402145987607677,0.0,0.0,-0.74,1.1055900621118013,0.5806451612903226,2.175925925925926,1.2127659574468086,0.15151515151515152,1.1702127659574468,-0.5,-0.25,1.0,1.2,-1.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.011461318051575931,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.11784140969163,1.175771971496437,2.0
56,66653.0,1,1,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,3,11,0,45,2819,0,0,0,1,0,0,0,1,0,0,606,600,0,0.4644400785854617,1.0,1.0,-0.62,0.567287784679089,0.3225806451612903,0.1574074074074074,0.0851063829787234,0.30303030303030304,-0.40425531914893614,1.0,0.0,0.0,1.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,0.8710601719197708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289647577092511,0.37054631828978624,0.0
57,61823.0,0,1,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,68,2655,0,0,1,0,0,0,0,1,0,0,715,546,0,0.31845247090826656,0.0,1.0,-0.46,0.7142857142857143,-0.03225806451612903,0.3055555555555556,0.5319148936170213,0.18181818181818182,3.0638297872340425,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40114613180515757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40969162995594716,0.30641330166270786,0.0
58,67680.0,0,1,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,3,11,0,69,2542,0,0,0,0,1,0,0,0,0,1,600,594,0,0.4954813359528487,0.0,1.0,-0.82,0.7619047619047619,-0.25806451612903225,-0.09259259259259259,-0.2553191489361702,-0.06060606060606061,-0.40425531914893614,-0.5,0.75,0.25,0.6,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.07736389684813753,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.2830396475770925,0.36342042755344417,0.0
59,70666.0,0,0,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,3,11,0,72,2364,0,0,0,1,0,0,0,1,0,0,1046,1016,0,0.5857337161855826,0.0,0.0,-0.4,0.4554865424430642,1.032258064516129,1.3842592592592593,2.276595744680851,3.4545454545454546,0.10638297872340426,-0.5,0.75,0.5,-0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,-0.4326647564469914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7742290748898678,0.8646080760095012,0.0
60,25721.0,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,49,2563,0,1,0,0,0,0,0,1,0,0,19,4,0,-0.7727368898292277,1.0,0.0,0.52,-0.36645962732919257,-0.16129032258064516,-0.28703703703703703,-0.19148936170212766,-0.06060606060606061,-0.2127659574468085,-0.5,-0.75,-0.25,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05555555555555555,0.13753581661891118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3568281938325991,-0.33729216152019004,0.0
61,32474.0,1,1,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,2208,0,0,0,1,0,0,0,1,0,0,11,11,0,-0.5686262656793108,1.0,1.0,-0.98,-0.34782608695652173,-0.25806451612903225,-0.3101851851851852,-0.2553191489361702,-0.24242424242424243,-0.5319148936170213,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.8796561604584527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3656387665198238,-0.32897862232779096,0.0
62,88194.0,0,1,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,41,2261,0,0,1,0,0,1,0,0,0,0,1236,1198,2,1.1155206286836936,0.0,1.0,-0.6,1.0559006211180124,0.1935483870967742,1.1157407407407407,4.0212765957446805,0.48484848484848486,0.2765957446808511,-0.5,1.75,2.0,1.0,-0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5,-0.7277936962750716,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.9834801762114538,1.0807600950118765,2.0
63,69096.0,0,1,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,62,2434,0,0,0,1,0,0,0,1,0,0,544,435,0,0.538280187396101,0.0,1.0,-0.9,0.14285714285714285,1.3225806451612903,0.4212962962962963,-0.10638297872340426,2.242424242424242,1.7872340425531914,-0.5,0.25,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.23209169054441262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22136563876651982,0.17458432304038005,0.0
64,74854.0,1,2,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,3,11,0,50,2606,0,0,0,1,0,0,0,1,0,0,1489,1416,0,0.7123167598609642,1.0,2.0,0.82,1.4037267080745341,1.6451612903225807,1.9398148148148149,0.9787234042553191,0.6363636363636364,1.0212765957446808,2.5,-0.5,0.75,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607449856733524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2621145374449338,1.339667458432304,0.0
65,66991.0,0,0,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,66,2815,0,1,0,0,0,0,0,0,1,0,1241,1229,0,0.47465618860510805,0.0,0.0,-0.96,0.6583850931677019,0.9032258064516129,1.8148148148148149,3.765957446808511,1.5757575757575757,-0.2765957446808511,0.5,0.0,1.5,0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8595988538681948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.9889867841409692,1.1175771971496438,0.0
66,65031.0,0,1,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,61,2628,0,1,0,0,0,0,0,1,0,0,777,691,0,0.4154148405621883,0.0,1.0,-0.4,0.16563146997929606,3.193548387096774,1.0324074074074074,1.5319148936170213,0.8787878787878788,1.297872340425532,1.0,1.5,0.25,1.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.3237822349570201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4779735682819383,0.47862232779097386,0.0
67,60631.0,1,1,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,3,11,0,45,2609,0,1,0,0,0,0,0,0,0,1,642,623,1,0.28242405924134806,1.0,1.0,0.78,0.8012422360248447,-0.06451612903225806,-0.013888888888888888,-0.2553191489361702,-0.06060606060606061,-0.1276595744680851,1.5,1.25,0.0,0.6,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,0.2693409742120344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.32929515418502203,0.3978622327790974,1.0
68,28332.0,0,0,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,68,2219,0,1,0,0,0,0,0,1,0,0,56,47,0,-0.6938189511863382,0.0,0.0,0.18,-0.33954451345755693,0.06451612903225806,-0.25462962962962965,-0.1702127659574468,0.21212121212121213,-0.3404255319148936,-0.5,-0.5,-0.25,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8481375358166189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31607929515418504,-0.2862232779097387,0.0
69,40246.0,1,0,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,43,2716,1,0,0,0,0,0,0,1,0,0,12,11,0,-0.3337161855825903,1.0,0.0,0.38,-0.36438923395445133,-0.22580645161290322,-0.28703703703703703,-0.2127659574468085,-0.21212121212121213,-0.5106382978723404,-0.5,-0.75,-0.5,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3888888888888889,0.5759312320916905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3645374449339207,-0.32897862232779096,0.0
70,75251.0,0,0,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,48,2830,0,1,0,0,0,0,0,0,1,0,1872,1854,0,0.7243161553574127,0.0,0.0,-0.3,1.124223602484472,3.3225806451612905,3.9675925925925926,1.8085106382978724,0.30303030303030304,-0.14893617021276595,-0.5,0.75,1.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1111111111111111,0.9025787965616046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.683920704845815,1.8598574821852731,0.0
71,75825.0,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,44,2784,0,0,1,0,0,0,0,1,0,0,2158,2107,1,0.7416654072842678,0.0,0.0,-0.18,1.7681159420289856,3.129032258064516,3.2916666666666665,2.6595744680851063,2.9393939393939394,0.5531914893617021,-1.0,0.25,1.5,0.8,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.7707736389684814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998898678414097,2.160332541567696,1.0
72,26326.0,0,0,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,44,2457,0,0,0,1,0,1,0,0,0,0,9,0,0,-0.7544506573976122,0.0,0.0,-0.74,-0.36645962732919257,-0.25806451612903225,-0.2916666666666667,-0.2553191489361702,-0.15151515151515152,-0.3404255319148936,-0.5,-1.0,-0.5,-0.4,-0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3333333333333333,-0.166189111747851,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.36784140969163,-0.342042755344418,0.0
73,56046.0,0,0,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,55,2702,0,0,0,1,0,0,0,1,0,0,641,590,1,0.1438416200695179,0.0,0.0,-0.8,0.8260869565217391,-0.25806451612903225,-0.018518518518518517,-0.2553191489361702,-0.24242424242424243,0.5531914893617021,0.0,1.5,-0.25,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2777777777777778,0.5358166189111748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32819383259911894,0.3586698337292161,1.0
74,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,35,2828,0,0,1,0,0,0,0,1,0,0,148,131,0,-0.650657397612211,1.0,0.0,0.76,-0.2360248447204969,-0.12903225806451613,0.0,-0.10638297872340426,-0.09090909090909091,-0.1702127659574468,1.0,-0.25,-0.25,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333333333333334,0.8968481375358166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21475770925110133,-0.18646080760095013,0.0
75,26304.0,1,0,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,2530,0,1,0,0,0,0,0,1,0,0,12,8,0,-0.7551156113042164,1.0,0.0,-0.88,-0.36024844720496896,-0.22580645161290322,-0.2916666666666667,-0.2127659574468085,-0.24242424242424243,-0.44680851063829785,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.04297994269340974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3645374449339207,-0.332541567695962,0.0
76,23559.0,1,0,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,47,2520,0,1,0,0,0,1,0,0,0,0,56,33,0,-0.838083723741877,1.0,0.0,0.76,-0.3167701863354037,-0.0967741935483871,-0.22685185185185186,-0.10638297872340426,-0.24242424242424243,-0.0425531914893617,0.5,-0.25,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.014326647564469915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.31607929515418504,-0.3028503562945368,0.0
77,38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,57,2573,0,0,0,1,0,0,0,0,1,0,229,140,0,-0.38286232431615536,0.0,0.0,0.14,-0.13664596273291926,0.2903225806451613,-0.1111111111111111,0.46808510638297873,0.42424242424242425,1.3617021276595744,-0.5,-0.5,0.75,-0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.166189111747851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.12555066079295155,-0.17577197149643706,0.0
78,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,33,2283,1,0,0,0,0,0,0,1,0,0,702,626,0,0.9089919903279432,0.0,0.0,-0.62,-0.031055900621118012,0.4838709677419355,1.6481481481481481,0.3191489361702128,1.7272727272727273,1.0851063829787233,-0.5,-0.25,2.0,1.6,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9444444444444444,-0.664756446991404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39537444933920707,0.4014251781472684,0.0
79,29440.0,1,1,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,60,2481,0,1,0,0,0,0,0,1,0,0,53,50,0,-0.6603294544355448,1.0,1.0,0.92,-0.3333333333333333,0.0,-0.25,-0.0425531914893617,-0.12121212121212122,-0.46808510638297873,0.0,-0.75,-0.5,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-0.09742120343839542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31938325991189426,-0.2826603325415677,0.0
80,36138.0,1,1,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,50,2507,0,1,0,0,0,0,0,0,1,0,146,141,1,-0.4578812150521384,1.0,1.0,-0.02,-0.09937888198757763,-0.25806451612903225,-0.24074074074074073,-0.2553191489361702,-0.24242424242424243,-0.425531914893617,1.5,-0.25,-0.25,-0.2,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022922636103151862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.21696035242290748,-0.17458432304038005,1.0
81,50388.0,0,1,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,63,2191,0,0,1,0,0,0,0,1,0,0,338,304,2,-0.027172434638053498,0.0,1.0,-0.92,0.2360248447204969,-0.06451612903225806,-0.14351851851851852,-0.2553191489361702,-0.15151515151515152,0.19148936170212766,1.0,0.5,-0.25,0.2,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7222222222222222,-0.9283667621776505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005506607929515419,0.019002375296912115,2.0
82,79593.0,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,47,2207,0,1,0,0,0,0,0,1,0,0,1221,1076,1,0.8555538763790237,0.0,0.0,0.42,0.35610766045548653,1.6774193548387097,2.314814814814815,2.0851063829787235,3.787878787878788,2.5531914893617023,-0.5,0.25,1.0,0.4,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.8825214899713467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669603524229075,0.9358669833729216,1.0
83,54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,53,2318,0,0,0,1,0,0,0,1,0,0,187,180,0,0.08738098836330663,0.0,1.0,0.6,-0.08902691511387163,0.03225806451612903,-0.13425925925925927,-0.1702127659574468,-0.24242424242424243,-0.3829787234042553,-0.5,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.5644699140401146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17180616740088106,-0.12826603325415678,0.0
84,42394.0,1,0,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,2257,0,0,1,0,0,0,0,0,1,0,28,24,0,-0.2687925041559619,1.0,0.0,0.4,-0.33747412008281574,-0.1935483870967742,-0.26851851851851855,-0.2553191489361702,-0.21212121212121213,-0.44680851063829785,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.7392550143266475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.34691629955947134,-0.31353919239904987,0.0
